,ID,Age,Income,Sex_Female,Sex_Male,Marital status_non-single,Marital status_single,Education_graduate school,Education_high school,Education_other / unknown,Education_university,Occupation_management / self-employed,Occupation_official,Occupation_unemployed,Settlement size_big city,Settlement size_mid-sized city,Settlement size_small city
1061,100001062,64,184680,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1062,100001063,73,214732,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1063,100001064,66,152527,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1064,100001065,76,170366,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1065,100001066,60,194532,1,0,1,0,0,0,0,1,1,0,0,0,1,0
1066,100001067,57,125883,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1067,100001068,30,131242,0,1,1,0,1,0,0,0,0,1,0,1,0,0
1068,100001069,43,159880,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1069,100001070,57,165519,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1070,100001071,51,149653,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1071,100001072,61,134102,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1072,100001073,64,159378,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1073,100001074,41,205476,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1074,100001075,43,280566,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1075,100001076,67,71823,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1076,100001077,71,211572,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1077,100001078,59,136123,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1078,100001079,60,176372,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1079,100001080,60,128271,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1080,100001081,45,169020,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1081,100001082,63,122267,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1082,100001083,38,169324,0,1,1,0,1,0,0,0,1,0,0,1,0,0
1083,100001084,46,192561,1,0,1,0,0,0,0,1,1,0,0,0,1,0
1084,100001085,55,145781,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1085,100001086,50,135376,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1086,100001087,30,169002,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1087,100001088,63,128469,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1088,100001089,67,135567,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1089,100001090,54,170644,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1090,100001091,71,192360,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1091,100001092,32,133235,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1092,100001093,45,260847,1,0,1,0,0,0,0,1,1,0,0,1,0,0
1093,100001094,65,285647,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1094,100001095,62,164816,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1095,100001096,28,130148,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1096,100001097,65,129838,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1097,100001098,57,281647,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1098,100001099,48,157305,1,0,1,0,0,0,0,1,0,1,0,1,0,0
1099,100001100,71,163654,1,0,1,0,1,0,0,0,0,1,0,0,1,0
1100,100001101,38,82398,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1101,100001102,40,107710,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1102,100001103,49,122346,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1103,100001104,32,155540,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1104,100001105,45,127572,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1105,100001106,40,154031,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1106,100001107,66,164931,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1107,100001108,38,123003,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1108,100001109,20,89605,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1109,100001110,48,117721,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1110,100001111,46,168904,0,1,1,0,0,0,0,1,1,0,0,0,1,0
1111,100001112,32,137576,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1112,100001113,54,111274,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1113,100001114,24,94249,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1114,100001115,27,180940,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1115,100001116,57,125032,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1116,100001117,38,138011,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1117,100001118,40,144850,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1118,100001119,20,107270,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1119,100001120,36,113405,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1120,100001121,47,137338,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1121,100001122,64,125119,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1122,100001123,42,159745,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1123,100001124,44,181262,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1124,100001125,30,90500,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1125,100001126,37,102733,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1126,100001127,42,135493,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1127,100001128,62,169044,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1128,100001129,49,178549,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1129,100001130,52,159716,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1130,100001131,36,170118,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1131,100001132,49,143886,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1132,100001133,42,130164,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1133,100001134,38,114476,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1134,100001135,50,126143,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1135,100001136,34,129654,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1136,100001137,43,123202,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1137,100001138,40,160524,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1138,100001139,56,126906,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1139,100001140,41,143994,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1140,100001141,30,123517,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1141,100001142,28,129055,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1142,100001143,64,136312,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1143,100001144,67,112486,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1144,100001145,37,152401,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1145,100001146,31,157453,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1146,100001147,32,142870,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1147,100001148,52,137231,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1148,100001149,31,104406,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1149,100001150,36,145385,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1150,100001151,32,146519,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1151,100001152,51,126227,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1152,100001153,47,112227,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1153,100001154,34,110145,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1154,100001155,46,149419,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1155,100001156,42,176646,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1156,100001157,39,91019,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1157,100001158,50,169579,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1158,100001159,42,142305,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1159,100001160,36,130602,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1160,100001161,18,98992,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1161,100001162,35,181926,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1162,100001163,38,152864,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1163,100001164,39,135837,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1164,100001165,24,121757,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1165,100001166,41,182274,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1166,100001167,36,149040,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1167,100001168,37,154196,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1168,100001169,45,135332,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1169,100001170,41,134200,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1170,100001171,36,177171,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1171,100001172,38,115964,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1172,100001173,38,136871,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1173,100001174,53,159559,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1174,100001175,35,113878,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1175,100001176,48,171203,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1176,100001177,36,102180,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1177,100001178,22,116844,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1178,100001179,35,139844,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1179,100001180,42,156431,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1180,100001181,39,116137,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1181,100001182,31,143081,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1182,100001183,33,155870,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1183,100001184,31,106924,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1184,100001185,42,102133,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1185,100001186,61,145227,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1186,100001187,38,159500,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1187,100001188,33,98498,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1188,100001189,48,159714,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1189,100001190,31,121852,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1190,100001191,52,141271,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1191,100001192,27,123213,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1192,100001193,40,143723,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1193,100001194,34,112538,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1194,100001195,26,97932,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1195,100001196,30,154003,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1196,100001197,53,177179,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1197,100001198,45,128052,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1198,100001199,32,114617,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1199,100001200,35,182822,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1200,100001201,26,177215,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1201,100001202,30,110929,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1202,100001203,37,111821,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1203,100001204,32,97306,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1204,100001205,40,157231,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1205,100001206,44,126906,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1206,100001207,43,133243,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1207,100001208,51,112250,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1208,100001209,37,104349,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1209,100001210,33,151421,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1210,100001211,32,178081,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1211,100001212,35,110181,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1212,100001213,30,113012,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1213,100001214,35,154585,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1214,100001215,40,144704,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1215,100001216,37,141632,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1216,100001217,37,105055,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1217,100001218,37,124597,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1218,100001219,53,160164,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1219,100001220,34,151754,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1220,100001221,51,155551,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1221,100001222,26,94986,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1222,100001223,34,175800,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1223,100001224,51,126246,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1224,100001225,33,116261,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1225,100001226,32,117796,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1226,100001227,39,115363,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1227,100001228,53,169076,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1228,100001229,34,97474,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1229,100001230,37,140341,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1230,100001231,28,114503,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1231,100001232,25,102937,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1232,100001233,36,151781,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1233,100001234,36,123133,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1234,100001235,35,118879,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1235,100001236,21,158683,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1236,100001237,29,107514,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1237,100001238,60,193879,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1238,100001239,45,135043,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1239,100001240,56,108559,0,1,1,0,0,0,0,1,0,0,1,0,1,0
1240,100001241,30,121038,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1241,100001242,52,151947,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1242,100001243,26,118820,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1243,100001244,43,121517,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1244,100001245,34,113572,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1245,100001246,22,131170,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1246,100001247,42,92430,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1247,100001248,38,124554,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1248,100001249,29,115988,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1249,100001250,44,107301,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1250,100001251,29,103767,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1251,100001252,44,141493,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1252,100001253,38,154339,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1253,100001254,26,112369,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1254,100001255,53,158193,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1255,100001256,43,143734,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1256,100001257,33,121890,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1257,100001258,52,127609,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1258,100001259,26,94650,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1259,100001260,38,175504,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1260,100001261,47,165495,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1261,100001262,26,120389,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1262,100001263,36,165340,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1263,100001264,36,119804,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1264,100001265,57,154344,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1265,100001266,31,106266,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1266,100001267,45,136129,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1267,100001268,40,151914,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1268,100001269,21,121473,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1269,100001270,46,127147,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1270,100001271,35,125387,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1271,100001272,31,139490,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1272,100001273,51,124990,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1273,100001274,21,101471,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1274,100001275,48,155708,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1275,100001276,48,142345,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1276,100001277,68,148675,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1277,100001278,45,116484,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1278,100001279,35,150237,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1279,100001280,22,100273,0,1,1,0,0,1,0,0,0,1,0,1,0,0
1280,100001281,44,122292,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1281,100001282,52,159216,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1282,100001283,48,130082,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1283,100001284,33,139547,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1284,100001285,35,122895,0,1,1,0,0,1,0,0,0,1,0,0,1,0
1285,100001286,64,154549,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1286,100001287,58,149315,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1287,100001288,24,118101,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1288,100001289,40,115831,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1289,100001290,49,118571,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1290,100001291,31,138906,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1291,100001292,46,98520,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1292,100001293,46,106576,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1293,100001294,49,121592,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1294,100001295,29,135605,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1295,100001296,37,114552,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1296,100001297,33,151339,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1297,100001298,71,170387,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1298,100001299,35,118288,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1299,100001300,40,109992,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1300,100001301,27,90654,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1301,100001302,61,113290,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1302,100001303,29,100093,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1303,100001304,33,109489,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1304,100001305,56,139427,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1305,100001306,27,123411,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1306,100001307,22,137925,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1307,100001308,19,99119,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1308,100001309,28,91084,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1309,100001310,24,110137,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1310,100001311,27,67041,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1311,100001312,30,127299,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1312,100001313,26,84555,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1313,100001314,26,123895,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1314,100001315,23,94324,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1315,100001316,28,96062,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1316,100001317,67,144843,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1317,100001318,27,107485,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1318,100001319,32,98573,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1319,100001320,24,107462,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1320,100001321,28,115809,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1321,100001322,48,118749,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1322,100001323,32,139112,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1323,100001324,25,94075,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1324,100001325,57,62002,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1325,100001326,28,127262,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1326,100001327,24,122846,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1327,100001328,25,61907,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1328,100001329,31,89287,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1329,100001330,33,103696,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1330,100001331,50,147603,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1331,100001332,58,139229,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1332,100001333,27,107932,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1333,100001334,48,116235,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1334,100001335,22,85974,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1335,100001336,40,124001,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1336,100001337,32,121428,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1337,100001338,25,93233,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1338,100001339,27,67965,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1339,100001340,27,88001,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1340,100001341,23,129112,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1341,100001342,32,109324,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1342,100001343,25,112785,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1343,100001344,46,136735,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1344,100001345,21,107779,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1345,100001346,29,103526,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1346,100001347,31,93171,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1347,100001348,26,106559,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1348,100001349,23,112728,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1349,100001350,38,102855,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1350,100001351,35,85381,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1351,100001352,27,100762,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1352,100001353,22,131445,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1353,100001354,52,123194,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1354,100001355,19,99519,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1355,100001356,23,112853,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1356,100001357,42,110509,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1357,100001358,27,106446,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1358,100001359,39,89665,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1359,100001360,50,128233,1,0,1,0,0,0,0,1,0,1,0,0,1,0
1360,100001361,36,133615,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1361,100001362,25,115833,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1362,100001363,27,65560,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1363,100001364,30,118642,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1364,100001365,22,63635,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1365,100001366,27,122649,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1366,100001367,31,143321,1,0,0,1,0,1,0,0,1,0,0,0,1,0
1367,100001368,29,99556,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1368,100001369,34,36760,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1369,100001370,33,71935,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1370,100001371,26,114977,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1371,100001372,36,147691,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1372,100001373,26,54296,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1373,100001374,39,80014,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1374,100001375,44,77887,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1375,100001376,46,98517,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1376,100001377,31,103012,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1377,100001378,26,121377,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1378,100001379,22,91359,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1379,100001380,48,104833,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1380,100001381,27,101209,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1381,100001382,30,58207,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1382,100001383,27,116708,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1383,100001384,36,107471,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1384,100001385,31,128495,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1385,100001386,21,124468,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1386,100001387,26,106922,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1387,100001388,24,104291,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1388,100001389,29,98204,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1389,100001390,32,127071,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1390,100001391,45,85115,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1391,100001392,58,104013,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1392,100001393,25,89863,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1393,100001394,67,135300,1,0,1,0,1,0,0,0,0,1,0,0,0,1
1394,100001395,53,107861,1,0,1,0,0,0,0,1,0,0,1,0,0,1
1395,100001396,24,123994,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1396,100001397,20,91270,1,0,0,1,0,1,0,0,0,0,1,0,0,1
1397,100001398,71,133245,1,0,1,0,1,0,0,0,0,0,1,0,0,1
1398,100001399,31,118594,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1399,100001400,27,40606,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1400,100001401,36,129304,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1401,100001402,25,113118,1,0,1,0,0,1,0,0,0,1,0,0,0,1
1402,100001403,41,133131,1,0,0,1,0,1,0,0,0,1,0,0,0,1
1403,100001404,30,106876,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1404,100001405,32,130870,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1405,100001406,29,125621,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1406,100001407,27,78923,1,0,0,1,0,1,0,0,0,0,1,0,0,1
